LogId,ServerIP,PlayerID,Start_Session,End_Session,Info
482,182725249,705,2024-09-24,2024-09-26,Normal logout
483,173942241,1694,2024-08-27,2024-08-28,Kicked - AFK
484,171005912,1828,2024-05-17,2024-05-17,Raid session
485,168202882,3044,2024-10-29,2024-10-29,Normal logout
486,168859511,2288,2024-12-29,2024-12-29,Completed quest session
487,180193832,2120,2022-12-14,2022-12-14,PvP session
488,177773813,222,2024-04-01,2024-04-02,Server restart
489,175843203,1376,2024-06-07,2024-06-08,Trading session
490,181732439,45,2024-12-17,2024-12-17,Normal logout
491,168367170,298,2024-12-25,2024-12-25,Trading session
492,184112846,790,2024-09-11,2024-09-12,PvP session
493,177502821,3495,2024-12-18,2024-12-18,Trading session
494,169836758,2684,2024-08-28,2024-08-30,Idle timeout
495,171466446,2715,2024-11-22,2024-11-22,Raid session
496,174225528,2645,2024-11-02,2024-11-02,Normal logout
497,170509705,1096,2024-12-22,2024-12-22,Normal logout
498,184349160,2091,2024-04-04,2024-04-05,Trading session
499,184237858,2647,2024-11-26,2024-11-28,Trading session
500,182463140,877,2024-04-26,2024-04-27,Trading session
501,175419199,1125,2024-12-16,2024-12-18,Kicked - AFK
502,183544940,870,2024-09-27,2024-09-29,Crash recovery
503,177502821,1936,2024-09-29,2024-10-01,Disconnected
504,178364205,2414,2024-12-26,2024-12-27,Crash recovery
505,180556602,4660,2024-04-13,2024-04-14,Kicked - AFK
506,168950101,55,2024-11-25,2024-11-25,Disconnected
507,182943394,3846,2024-12-18,2024-12-18,Disconnected
508,179117022,3715,2024-12-27,2024-12-29,PvP session
509,175858458,1107,2023-12-12,2023-12-13,Normal logout
510,170421599,941,2024-12-08,2024-12-08,Disconnected
511,179936423,3205,2023-12-20,2023-12-21,Crash recovery
512,179634014,4769,2024-10-04,2024-10-04,PvP session
513,173779774,4182,2024-12-30,2025-01-01,Crash recovery
514,171481721,2522,2024-12-03,2024-12-05,Completed quest session
515,177664321,437,2024-12-31,2024-12-31,Trading session
516,169359886,2747,2024-12-06,2024-12-08,PvP session
517,174837543,3413,2024-10-19,2024-10-20,Disconnected
518,180588896,2228,2024-12-17,2024-12-19,Disconnected
519,178384963,3352,2022-05-15,2022-05-15,Raid session
520,167787554,3948,2024-11-01,2024-11-01,Idle timeout
521,171820115,579,2024-12-30,2024-12-31,Normal logout
522,183661302,775,2024-12-05,2024-12-07,Kicked - AFK
523,180134592,1889,2024-04-17,2024-04-18,Server restart
524,167864111,1250,2024-12-07,2024-12-09,Server restart
525,182042168,3803,2024-12-11,2024-12-12,Server restart
526,173817235,4619,2024-01-19,2024-01-21,Idle timeout
527,172168211,432,2024-11-16,2024-11-17,Idle timeout
528,180134592,834,2024-08-29,2024-08-31,Normal logout
529,173118460,2846,2023-08-08,2023-08-10,PvP session
530,179310736,1656,2024-11-28,2024-11-30,Normal logout
531,182487122,2247,2024-02-06,2024-02-07,Idle timeout
532,175126657,772,2024-10-15,2024-10-17,Completed quest session
533,173649275,410,2024-12-10,2024-12-11,Server restart
534,182471695,3251,2024-11-25,2024-11-27,PvP session
535,170552688,2831,2024-12-16,2024-12-17,Completed quest session
536,177955694,4815,2024-06-30,2024-06-30,Raid session
537,169926460,4705,2024-10-19,2024-10-19,Completed quest session
538,168927502,4567,2024-12-26,2024-12-27,Crash recovery
539,181430862,2878,2024-11-16,2024-11-17,Disconnected
540,180338744,4533,2022-07-21,2022-07-23,Normal logout
541,182492767,2544,2024-11-03,2024-11-05,Disconnected
542,178226459,1607,2024-09-10,2024-09-12,Disconnected
543,184511006,1400,2024-04-03,2024-04-04,PvP session
544,175858458,4515,2024-11-05,2024-11-07,Kicked - AFK
545,179245615,2371,2024-12-27,2024-12-28,Completed quest session
546,181733189,2142,2024-12-19,2024-12-19,Trading session
547,171005912,4912,2024-08-07,2024-08-09,Server restart
548,170526996,3047,2024-12-29,2024-12-30,Kicked - AFK
549,174352719,90,2023-03-29,2023-03-30,PvP session
550,168509700,763,2024-10-10,2024-10-10,Crash recovery
551,173457825,4190,2024-09-06,2024-09-08,Trading session
552,171152740,3233,2024-12-17,2024-12-18,Trading session
553,172966857,4906,2024-12-11,2024-12-13,Trading session
554,176106183,3979,2024-12-12,2024-12-14,Disconnected
555,178564954,2455,2023-05-18,2023-05-18,Normal logout
556,171505819,439,2024-11-23,2024-11-25,PvP session
557,176223068,4808,2024-12-06,2024-12-08,Completed quest session
558,171005912,692,2023-06-09,2023-06-11,Server restart
559,178003131,1321,2024-10-30,2024-10-30,Idle timeout
560,170020196,3800,2023-07-22,2023-07-22,Trading session
561,172484159,1672,2023-02-16,2023-02-17,Raid session
562,172963809,1579,2024-03-16,2024-03-18,Completed quest session
563,174595384,95,2024-12-31,2025-01-01,Idle timeout
564,169206867,482,2024-04-08,2024-04-09,Trading session
565,174573019,2088,2023-05-31,2023-06-01,Raid session
566,177584871,4204,2024-06-14,2024-06-15,Idle timeout
567,183537058,1715,2024-12-27,2024-12-28,Kicked - AFK
568,169034157,2516,2024-12-07,2024-12-07,Disconnected
569,168438387,160,2024-09-08,2024-09-08,Kicked - AFK
570,184318791,2478,2024-10-15,2024-10-15,Trading session
571,183724927,4096,2024-11-09,2024-11-11,Idle timeout
572,180161497,3384,2023-08-13,2023-08-14,Trading session
573,173620328,1458,2024-10-26,2024-10-28,Server restart
574,169836758,4656,2024-08-09,2024-08-10,Completed quest session
575,182471695,3251,2024-05-03,2024-05-05,Normal logout
576,177251670,1894,2024-12-26,2024-12-28,Server restart
577,170932892,3323,2024-11-19,2024-11-19,Crash recovery
578,181732439,133,2024-12-21,2024-12-22,Normal logout
579,174837543,2345,2024-11-08,2024-11-08,PvP session
580,183251087,2705,2024-12-01,2024-12-03,Trading session
581,172152349,2806,2024-03-11,2024-03-11,Kicked - AFK
582,170934689,1822,2024-11-14,2024-11-14,Disconnected
583,174219721,4922,2024-04-08,2024-04-10,Idle timeout
584,178223392,883,2024-02-22,2024-02-22,Server restart
585,168509700,4284,2023-08-04,2023-08-05,Kicked - AFK
586,171353442,4798,2024-08-17,2024-08-18,Crash recovery
587,180799139,3778,2024-12-30,2025-01-01,Crash recovery
588,181246003,4155,2024-12-16,2024-12-16,Completed quest session
589,182838203,2085,2024-12-31,2024-12-31,Kicked - AFK
590,170182239,2246,2024-11-27,2024-11-28,Kicked - AFK
591,170552688,1234,2023-07-24,2023-07-26,Completed quest session
592,178364205,811,2024-03-20,2024-03-20,Kicked - AFK
593,169124177,3595,2024-11-16,2024-11-16,Server restart
594,181482211,2463,2023-12-01,2023-12-01,Trading session
595,170351114,1274,2024-11-18,2024-11-19,Kicked - AFK
596,169763525,3822,2023-08-13,2023-08-13,Normal logout
597,181186194,4144,2024-03-02,2024-03-04,Server restart
598,183293034,4247,2024-12-17,2024-12-17,Trading session
599,183806449,397,2024-10-29,2024-10-30,Kicked - AFK
600,177937309,164,2024-08-23,2024-08-24,PvP session
601,172746919,376,2024-12-31,2025-01-02,Crash recovery
602,183358037,51,2024-12-30,2024-12-30,Raid session
603,168243244,1592,2023-10-30,2023-10-31,Kicked - AFK
604,171656196,576,2024-12-31,2025-01-02,Normal logout
605,183661302,2666,2024-12-08,2024-12-09,PvP session
606,170020196,1008,2024-11-09,2024-11-11,Crash recovery
607,175494654,894,2023-12-16,2023-12-16,Trading session
608,179906204,2198,2024-11-12,2024-11-14,Kicked - AFK
609,174929757,4039,2022-02-26,2022-02-26,Normal logout
610,183778227,1824,2024-06-15,2024-06-17,Normal logout
611,168891720,2173,2024-01-10,2024-01-10,Completed quest session
612,181249190,1549,2024-12-29,2024-12-30,Disconnected
613,168509700,4284,2024-08-27,2024-08-28,Idle timeout
614,171566944,2935,2024-11-21,2024-11-23,Server restart
615,167787554,1471,2024-12-27,2024-12-29,Completed quest session
616,174929757,425,2024-12-14,2024-12-15,Idle timeout
617,175869072,1404,2024-07-19,2024-07-20,Completed quest session
618,175711762,3331,2024-03-23,2024-03-23,Normal logout
619,180290986,915,2024-11-11,2024-11-13,PvP session
620,182665372,4951,2021-11-18,2021-11-19,Normal logout
621,178255627,4727,2024-03-04,2024-03-04,Server restart
622,183749923,4797,2024-12-29,2024-12-31,Server restart
623,174205835,2591,2022-10-28,2022-10-29,Disconnected
624,172144708,3358,2024-12-26,2024-12-27,Normal logout
625,174696891,342,2024-05-28,2024-05-28,Raid session
626,183661302,907,2024-12-15,2024-12-17,Crash recovery
627,182428181,1973,2024-04-16,2024-04-16,PvP session
628,183358684,4803,2024-06-20,2024-06-20,Disconnected
629,177955694,4303,2024-06-05,2024-06-06,Trading session
630,181733189,4630,2024-07-16,2024-07-18,Trading session
631,179611670,459,2024-11-26,2024-11-26,Kicked - AFK
632,177955694,1246,2024-06-27,2024-06-28,Crash recovery
633,184341827,4745,2024-11-28,2024-11-30,Raid session
634,179310736,2540,2024-01-07,2024-01-07,Idle timeout
635,169489749,2188,2024-12-13,2024-12-13,Normal logout
636,174505112,884,2024-11-13,2024-11-15,Idle timeout
637,180588896,379,2024-07-29,2024-07-31,Trading session
638,184506575,28,2024-12-30,2025-01-01,Normal logout
639,181482211,417,2024-12-31,2025-01-01,Kicked - AFK
640,181426047,81,2024-12-30,2024-12-30,Crash recovery
641,184223499,4812,2024-10-27,2024-10-29,Crash recovery
642,178252282,4043,2024-04-19,2024-04-21,Normal logout
643,172746919,376,2024-12-30,2025-01-01,Kicked - AFK
644,170829871,1617,2024-11-27,2024-11-29,PvP session
645,168873335,591,2024-12-29,2024-12-29,Normal logout
646,177773813,1104,2024-12-21,2024-12-21,Trading session
647,174442572,1397,2024-09-16,2024-09-16,Normal logout
648,177906385,4212,2024-10-04,2024-10-05,Disconnected
649,182186463,1858,2024-11-27,2024-11-27,Trading session
650,180173631,1313,2024-12-29,2024-12-29,Disconnected
651,183544940,2904,2024-11-01,2024-11-02,Crash recovery
652,173457825,3118,2024-10-29,2024-10-29,Idle timeout
653,172650073,3228,2024-11-07,2024-11-08,PvP session
654,171856696,3943,2024-06-18,2024-06-18,Trading session
655,178731828,3359,2024-10-16,2024-10-17,Raid session
656,174888212,3693,2024-07-28,2024-07-30,Kicked - AFK
657,178868378,3734,2023-11-29,2023-12-01,Raid session
658,182471695,3251,2024-09-18,2024-09-20,Completed quest session
659,173457825,3118,2024-09-01,2024-09-01,Server restart
660,178223392,4828,2024-10-01,2024-10-03,Crash recovery
661,174696891,2031,2024-12-22,2024-12-23,Kicked - AFK
662,180184392,10,2023-09-14,2023-09-14,Raid session
663,177524551,2075,2024-10-11,2024-10-13,Idle timeout
664,173274743,3816,2024-12-19,2024-12-19,Normal logout
665,169206867,438,2024-12-29,2024-12-29,Raid session
666,177524551,2537,2023-12-16,2023-12-18,Trading session
667,176324501,4965,2023-11-02,2023-11-02,PvP session
668,168725995,4280,2024-12-13,2024-12-13,PvP session
669,175654660,2276,2023-09-14,2023-09-15,Kicked - AFK
670,178255627,3953,2024-03-01,2024-03-03,Kicked - AFK
671,172768402,1014,2024-08-18,2024-08-18,Disconnected
672,171566944,4575,2024-10-26,2024-10-26,Kicked - AFK
673,168668348,277,2024-12-31,2025-01-02,Raid session
674,175094747,3336,2024-05-24,2024-05-26,Server restart
675,179193675,2377,2024-10-30,2024-11-01,Normal logout
676,171005912,3458,2024-12-16,2024-12-18,Idle timeout
677,177564408,1220,2024-12-24,2024-12-24,Crash recovery
678,183944424,3519,2024-08-30,2024-09-01,Server restart
679,174696891,4117,2024-12-30,2024-12-31,Normal logout
680,168202882,3644,2024-02-15,2024-02-16,Normal logout
681,172966857,4793,2024-12-14,2024-12-15,PvP session
682,183061107,737,2024-11-02,2024-11-04,Kicked - AFK
683,174544336,853,2024-12-20,2024-12-22,Idle timeout
684,169501599,2966,2024-12-10,2024-12-12,Server restart
685,180762969,508,2023-12-22,2023-12-23,PvP session
686,179725449,3026,2023-12-25,2023-12-25,Raid session
687,181405317,3420,2024-01-07,2024-01-08,Normal logout
688,172029887,866,2024-11-29,2024-11-29,Trading session
689,175654660,2276,2024-08-14,2024-08-14,Completed quest session
690,177955694,729,2024-03-11,2024-03-11,Kicked - AFK
691,171820115,3723,2024-11-10,2024-11-12,Crash recovery
692,178129253,2862,2024-08-02,2024-08-02,Completed quest session
693,173575625,3141,2024-10-27,2024-10-29,Server restart
694,180786747,4551,2024-11-27,2024-11-29,Disconnected
695,183652001,4642,2024-06-14,2024-06-15,Server restart
696,169391533,974,2024-11-16,2024-11-16,Trading session
697,172794447,3678,2024-04-24,2024-04-25,Disconnected
698,179634014,3138,2024-03-29,2024-03-31,Completed quest session
699,168509700,791,2024-12-17,2024-12-19,Disconnected
700,174888212,3225,2024-12-08,2024-12-08,Idle timeout
701,168411083,2696,2024-10-27,2024-10-27,Raid session
702,182725249,580,2023-09-05,2023-09-05,Trading session
703,179245615,20,2024-12-04,2024-12-06,Disconnected
704,179611670,420,2024-11-03,2024-11-04,Completed quest session
705,168927502,4215,2023-11-17,2023-11-19,PvP session
706,176999855,2682,2024-07-01,2024-07-03,Kicked - AFK
707,175654660,4654,2024-07-24,2024-07-26,Normal logout
708,182665372,2346,2024-07-04,2024-07-04,Crash recovery
709,169254137,4141,2024-10-03,2024-10-04,Trading session
710,174419346,2475,2023-12-27,2023-12-27,Disconnected
711,183502970,659,2024-11-16,2024-11-17,PvP session
712,172650073,3228,2024-09-12,2024-09-14,Disconnected
713,175441249,35,2022-12-31,2023-01-01,Server restart
714,172152349,3238,2024-11-14,2024-11-14,Kicked - AFK
715,178364205,1884,2024-12-06,2024-12-07,Completed quest session
716,172152349,3238,2024-11-27,2024-11-29,Server restart
717,182269532,1863,2023-09-20,2023-09-21,Normal logout
718,182269532,4113,2024-09-27,2024-09-27,Server restart
719,180338744,2418,2023-04-06,2023-04-07,PvP session
720,178731828,3359,2023-12-24,2023-12-24,Normal logout
721,169489749,4821,2023-08-24,2023-08-24,PvP session
722,176662682,3342,2024-12-21,2024-12-23,Kicked - AFK
723,183061107,3590,2024-11-30,2024-12-02,Idle timeout
724,179121367,4132,2024-07-19,2024-07-20,Crash recovery
725,175185209,610,2024-12-26,2024-12-26,Raid session
726,170305618,3753,2021-07-21,2021-07-22,Trading session
727,172150081,1582,2024-03-12,2024-03-14,Kicked - AFK
728,179028018,1498,2024-07-13,2024-07-14,Kicked - AFK
729,172966857,1015,2024-11-21,2024-11-23,Idle timeout
730,175307464,3445,2023-07-11,2023-07-11,Server restart
731,176999855,781,2024-07-02,2024-07-02,Idle timeout
732,180655397,2863,2024-12-29,2024-12-29,Server restart
733,182463140,3864,2024-01-30,2024-01-30,PvP session
734,171566944,3144,2024-11-12,2024-11-12,Trading session
735,176794864,3673,2024-12-20,2024-12-20,Normal logout
736,180161497,2492,2023-10-24,2023-10-25,Trading session
737,170543206,2204,2024-08-22,2024-08-24,Server restart
738,182188965,714,2024-12-09,2024-12-09,Normal logout
739,168859511,4795,2024-08-31,2024-08-31,Trading session
740,170674313,3500,2024-03-02,2024-03-03,Server restart
741,174505112,884,2024-11-07,2024-11-08,Raid session
742,171764849,3842,2024-12-29,2024-12-29,Idle timeout
743,180655397,3598,2023-12-17,2023-12-18,Trading session
744,172144708,2569,2024-04-28,2024-04-30,Trading session
745,173457825,4281,2023-03-25,2023-03-27,Completed quest session
746,173649275,3004,2024-02-18,2024-02-20,Server restart
747,175469373,1229,2024-03-12,2024-03-14,Trading session
748,175858458,140,2024-11-04,2024-11-06,Normal logout
749,184350018,1843,2024-07-23,2024-07-24,Completed quest session
750,182457372,4991,2024-10-05,2024-10-06,PvP session
751,181526857,2271,2024-01-12,2024-01-12,Server restart
752,183833731,2033,2024-10-06,2024-10-07,PvP session
753,169292538,3230,2023-11-19,2023-11-20,PvP session
754,176541589,2612,2023-10-23,2023-10-25,Kicked - AFK
755,168202882,287,2023-01-26,2023-01-28,Raid session
756,175441249,1356,2024-12-22,2024-12-24,Server restart
757,173378064,2240,2023-07-18,2023-07-19,PvP session
758,181690241,4547,2024-03-26,2024-03-26,Completed quest session
759,180246786,223,2024-10-21,2024-10-21,Trading session
760,180373329,296,2024-10-05,2024-10-06,Raid session
761,183661302,2666,2024-12-15,2024-12-17,Disconnected
762,181733189,4630,2024-01-19,2024-01-19,Completed quest session
763,184056945,4535,2022-08-31,2022-09-02,Raid session
764,169052128,653,2024-08-27,2024-08-28,Completed quest session
765,171040483,1171,2024-09-16,2024-09-17,Raid session
766,181690241,2698,2024-10-07,2024-10-07,Trading session
767,178683071,4365,2024-06-13,2024-06-15,Server restart
768,173104197,2251,2024-05-16,2024-05-18,Server restart
769,172150081,205,2024-12-20,2024-12-21,Normal logout
770,181438547,789,2024-11-27,2024-11-29,Crash recovery
771,179914620,230,2024-03-26,2024-03-27,Trading session
772,182725249,3021,2024-09-27,2024-09-27,Disconnected
773,168411083,4349,2024-11-12,2024-11-14,Crash recovery
774,174498147,4687,2024-12-30,2024-12-30,Crash recovery
775,184051857,2416,2024-04-01,2024-04-03,PvP session
776,174442572,3339,2024-03-15,2024-03-17,Server restart
777,173104197,4584,2024-12-17,2024-12-19,Server restart
778,180556602,684,2024-12-06,2024-12-06,Idle timeout
779,176541589,5000,2024-12-12,2024-12-14,Trading session
780,174350744,2092,2024-03-22,2024-03-23,PvP session
781,181693577,4873,2024-11-03,2024-11-04,Server restart
782,182492767,1580,2024-08-27,2024-08-27,Raid session
783,178868378,3955,2024-12-30,2025-01-01,Crash recovery
784,179732639,4406,2024-12-31,2024-12-31,Raid session
785,171330169,4576,2024-01-07,2024-01-07,Kicked - AFK
786,168241268,2951,2024-11-06,2024-11-08,Idle timeout
787,169292538,4341,2023-12-09,2023-12-11,Kicked - AFK
788,177896184,273,2024-09-10,2024-09-12,Normal logout
789,182471695,4784,2024-01-10,2024-01-12,Disconnected
790,183574318,918,2024-04-01,2024-04-01,Completed quest session
791,175858458,4925,2024-09-17,2024-09-19,Completed quest session
792,179611670,4573,2024-11-21,2024-11-22,Disconnected
793,180827563,4238,2024-04-24,2024-04-26,Raid session
794,171950419,4293,2024-12-10,2024-12-12,Idle timeout
795,179936423,1577,2023-03-27,2023-03-29,Disconnected
796,183537058,4194,2024-06-29,2024-06-29,Trading session
797,182562474,2946,2024-01-06,2024-01-07,Normal logout
798,177926140,2981,2024-11-16,2024-11-16,Kicked - AFK
799,179510864,2344,2024-10-09,2024-10-11,Raid session
800,179987538,1616,2024-12-26,2024-12-26,Crash recovery
801,179992369,4490,2024-08-13,2024-08-15,PvP session
802,174505112,1914,2024-06-26,2024-06-28,Raid session
803,169836758,4656,2024-01-11,2024-01-11,Idle timeout
804,175858458,4898,2024-05-26,2024-05-26,Crash recovery
805,182531900,175,2024-12-23,2024-12-25,Completed quest session
806,177240840,3412,2023-02-10,2023-02-10,Idle timeout
807,184511006,1400,2023-10-31,2023-11-01,Server restart
808,175287280,3285,2024-09-24,2024-09-25,Normal logout
809,172963809,1269,2024-12-03,2024-12-03,PvP session
810,170832171,1106,2024-05-29,2024-05-30,Idle timeout
811,177055466,3709,2024-12-28,2024-12-29,Crash recovery
812,171005912,4492,2024-09-24,2024-09-26,PvP session
813,168725995,3849,2022-12-23,2022-12-24,Crash recovery
