PlayerID,NickName,Level,ClassID,AccountID,Activity,ServerIP,Started_At
402,SavageFury6423,13,CLS-034,116,offline,177536068,2024-06-06
403,LoneRaven1251,37,CLS-003,448,offline,183749923,2024-10-31
404,SavageTitan758,80,CLS-022,243,offline,170182239,2024-05-12
405,CrimsonHawk9566,26,CLS-036,371,offline,171085229,2024-12-14
406,FrostWolf5224,9,CLS-016,267,offline,172439981,2024-10-08
407,SilentFury1177,36,CLS-018,306,offline,182457372,2024-09-04
408,SwiftPhoenix896,13,CLS-013,2,offline,178202319,2024-03-25
409,IronTitan5017,18,CLS-014,1,offline,177457260,2021-11-23
410,MightyTitan4029,89,CLS-022,175,online,173649275,2023-02-25
411,SavageMage5608,59,CLS-001,320,offline,181589612,2023-09-28
412,WildDragon7207,56,CLS-050,244,offline,171005912,2024-11-14
413,CrimsonRaven6403,48,CLS-036,153,offline,177240840,2023-09-02
414,SwiftHunter6529,17,CLS-028,22,offline,171981686,2024-01-09
415,SwiftMage5640,78,CLS-025,496,offline,184051857,2024-12-30
416,SavageSlayer2319,9,CLS-046,449,online,171566944,2024-08-18
417,SwiftWolf8422,34,CLS-001,472,online,181482211,2024-12-15
418,SavageMage2906,3,CLS-023,94,offline,183307497,2024-11-20
419,ShadowSlayer5120,8,CLS-001,361,online,176079257,2024-08-30
420,LonePhoenix5838,46,CLS-011,145,offline,179611670,2023-06-05
421,WildFury3983,13,CLS-026,111,offline,174205835,2022-01-20
422,LoneViper1537,42,CLS-040,12,offline,170526996,2021-12-09
423,LoneKnight3698,32,CLS-001,297,offline,170319378,2024-06-02
424,SilentFury8369,18,CLS-030,477,offline,181438547,2024-12-10
425,DarkKnight5432,15,CLS-034,320,offline,174929757,2024-02-03
426,FrostWolf616,21,CLS-010,33,offline,183123524,2023-04-17
427,ShadowReaper9889,24,CLS-040,157,offline,183732580,2022-10-16
428,MysticSlayer5768,15,CLS-011,319,online,176324501,2024-12-15
429,SilentSlayer505,27,CLS-015,498,offline,181479826,2024-12-29
430,SwiftSlayer6613,13,CLS-028,374,offline,181648073,2024-09-13
431,LoneHawk8214,8,CLS-037,452,offline,178868378,2024-11-29
432,StormKnight9165,6,CLS-032,253,offline,172168211,2024-01-22
433,MightyHunter725,61,CLS-020,456,online,174205835,2024-09-25
434,ShadowWolf7976,12,CLS-018,451,offline,178945842,2024-11-09
435,MightyBlade5279,100,CLS-016,126,online,179356256,2024-05-07
436,SavageFury1174,8,CLS-001,198,offline,172152349,2024-11-22
437,MightyReaper9829,30,CLS-044,453,offline,177664321,2024-12-02
438,MysticSlayer3106,27,CLS-039,498,offline,169206867,2024-12-28
439,MightyTitan1452,19,CLS-050,277,offline,171505819,2024-07-28
440,SwiftWolf1295,4,CLS-025,310,online,168668348,2024-10-07
441,SilentFury1830,67,CLS-035,426,offline,176482225,2024-08-17
442,DarkDragon1888,48,CLS-033,147,online,173620328,2022-05-19
443,CrimsonFury2429,10,CLS-019,488,offline,183123524,2024-12-04
444,WildPhoenix5437,8,CLS-021,89,offline,178268787,2023-05-15
445,DarkTitan4089,40,CLS-030,208,online,171910548,2023-01-24
446,IronFury2945,30,CLS-010,417,offline,168725995,2024-09-16
447,LoneMage4814,53,CLS-032,234,offline,170934689,2024-12-24
448,IronWolf1138,16,CLS-028,301,online,169056549,2023-07-31
449,DarkFury6411,41,CLS-047,475,offline,182665372,2024-12-10
450,SwiftKnight1301,36,CLS-043,113,online,169238097,2023-08-11
451,DarkBlade4790,55,CLS-024,137,online,177622946,2022-11-10
452,StormDragon7440,43,CLS-037,172,online,170543206,2024-07-02
453,DarkHawk8411,45,CLS-046,49,offline,171481721,2022-07-23
454,SavageBear6147,5,CLS-015,323,offline,171517443,2024-06-01
455,WildKnight9642,30,CLS-009,247,offline,169062753,2023-06-30
456,LoneDragon4191,36,CLS-040,399,online,172542687,2024-07-09
457,WildReaper7671,63,CLS-030,224,online,181249190,2023-01-21
458,SavageViper468,84,CLS-037,449,offline,174040547,2024-12-01
459,MightyHunter1693,4,CLS-022,273,offline,179611670,2023-08-07
460,DarkDragon1773,4,CLS-009,424,offline,173942241,2024-07-15
461,SavageTitan3243,63,CLS-013,45,online,171875514,2022-10-31
462,ShadowKnight1096,46,CLS-041,256,online,177240840,2024-05-28
463,SavageBlade7562,52,CLS-050,321,online,179992369,2023-09-28
464,MysticMage941,29,CLS-008,292,offline,171158994,2023-11-16
465,LoneSlayer8070,12,CLS-048,255,offline,177240840,2023-05-20
466,LoneReaper1213,12,CLS-017,312,online,172771697,2023-08-28
467,GhostPhoenix4960,45,CLS-036,480,offline,179845537,2024-12-16
468,MightyBlade2747,76,CLS-040,451,online,171950419,2024-09-03
469,BraveFury7943,21,CLS-043,275,online,179510864,2023-06-02
470,SwiftReaper6318,23,CLS-018,52,offline,171981686,2023-07-29
471,BraveDragon1365,39,CLS-001,15,online,168155628,2021-07-23
472,MysticHawk8001,43,CLS-004,166,offline,181167463,2024-05-06
473,MightyHawk9609,78,CLS-047,419,offline,168241268,2024-08-04
474,BraveWolf2738,54,CLS-018,237,offline,177664321,2024-01-23
475,MightyTitan9184,6,CLS-004,286,online,168891720,2024-05-06
476,ShadowReaper4783,6,CLS-010,370,offline,170020196,2024-09-24
477,DarkHawk6099,16,CLS-024,186,offline,183123524,2022-11-26
478,FrostViper7296,65,CLS-033,331,online,172559816,2024-12-02
479,DarkFury7383,10,CLS-039,16,online,174454620,2023-04-09
480,SavagePhoenix7330,94,CLS-001,450,online,184330043,2024-11-14
481,GhostHawk8786,13,CLS-040,332,online,182046458,2024-09-30
482,BraveReaper3261,96,CLS-032,37,offline,169206867,2022-04-17
483,WildMage2102,63,CLS-006,436,offline,176767897,2024-10-10
484,LonePhoenix9833,13,CLS-023,292,offline,172559816,2024-12-24
485,ShadowRaven8695,87,CLS-039,318,offline,184469992,2024-11-02
486,StormFury6123,25,CLS-015,20,offline,169575026,2022-02-12
487,SavageKnight5853,21,CLS-018,484,offline,175654660,2024-12-04
488,LoneMage496,17,CLS-003,71,offline,171566944,2022-02-14
489,SavageDragon5566,7,CLS-045,55,online,169489749,2023-09-19
490,SilentKnight1341,1,CLS-028,111,online,174352719,2024-12-07
491,WildBear5126,33,CLS-031,423,offline,174544336,2024-12-27
492,IronHawk3542,79,CLS-013,321,offline,172262307,2024-11-25
493,SwiftTitan6400,69,CLS-025,1,offline,175711762,2021-11-25
494,LoneSlayer4610,69,CLS-006,64,offline,176534033,2024-08-30
495,SwiftTitan6109,6,CLS-018,349,offline,172981407,2024-05-23
496,CrimsonWolf9590,21,CLS-013,124,offline,169698544,2023-07-22
497,SilentFury1893,21,CLS-028,93,offline,177664321,2024-04-03
498,LoneSlayer351,73,CLS-029,496,offline,184410809,2024-12-31
499,SwiftBlade2181,8,CLS-014,346,offline,173575625,2024-09-07
500,GhostBear6986,29,CLS-001,70,online,175711762,2022-08-24
501,SwiftDragon5339,4,CLS-009,7,offline,174856087,2023-07-13
502,CrimsonWolf8065,47,CLS-012,353,offline,180531888,2023-12-28
503,ShadowHawk5805,6,CLS-033,435,offline,174225528,2024-12-05
504,BravePhoenix1694,1,CLS-039,71,online,183544940,2023-06-23
505,SwiftReaper6048,20,CLS-020,99,offline,184330043,2024-09-08
506,StormBear2127,39,CLS-041,479,offline,181116430,2024-12-10
507,SilentBlade1920,4,CLS-031,418,offline,180655775,2024-06-16
508,CrimsonKnight389,13,CLS-038,253,offline,180762969,2023-09-12
509,MightyDragon3298,22,CLS-018,144,offline,177251670,2023-11-14
510,LoneDragon6936,72,CLS-002,142,offline,178985102,2022-10-14
511,BraveReaper4248,43,CLS-044,494,offline,179028018,2024-12-21
512,SilentKnight8174,12,CLS-008,116,offline,173649275,2022-09-28
513,CrimsonReaper9310,3,CLS-037,288,offline,171152740,2024-05-01
514,MysticKnight9787,14,CLS-029,249,online,181693577,2024-06-04
515,ShadowPhoenix1867,34,CLS-047,113,offline,170855708,2024-04-08
516,MysticViper9066,92,CLS-012,460,offline,181648073,2024-10-20
517,WildBear4768,27,CLS-037,416,offline,168861344,2024-10-02
518,MightyMage4518,45,CLS-032,334,offline,174837543,2023-10-20
519,CrimsonMage3446,61,CLS-043,377,offline,184316721,2024-11-25
520,ShadowHunter820,66,CLS-043,269,offline,168241268,2023-09-22
521,CrimsonTitan4720,32,CLS-008,333,online,170182239,2023-11-15
522,BraveFury4096,63,CLS-048,177,offline,177664321,2023-06-03
523,SavageHunter5376,65,CLS-032,476,online,170832171,2024-11-05
524,WildReaper2111,23,CLS-010,349,offline,180762969,2024-07-01
525,MightyHawk6239,4,CLS-048,125,online,183189977,2023-02-14
526,MightyViper7289,7,CLS-026,411,online,180588896,2024-11-17
527,FrostPhoenix299,99,CLS-009,138,offline,170319378,2023-09-13
528,SwiftBlade6013,22,CLS-030,127,offline,170182239,2024-08-05
529,WildHunter3146,38,CLS-045,412,online,183833731,2024-08-15
530,StormRaven6395,21,CLS-042,379,offline,179015798,2024-03-13
531,MysticHunter5839,35,CLS-047,352,online,172115407,2024-08-18
532,MightyPhoenix8078,38,CLS-011,146,offline,174218417,2024-11-18
533,WildPhoenix3941,35,CLS-011,66,offline,181430862,2022-05-27
534,IronTitan5586,16,CLS-003,27,online,169875899,2022-11-21
535,BraveReaper3330,42,CLS-022,250,offline,170552688,2024-05-14
536,CrimsonRaven8164,33,CLS-041,331,offline,183595600,2024-08-13
537,MysticDragon1144,88,CLS-042,385,offline,173396035,2024-09-10
538,MightySlayer1522,95,CLS-037,485,online,171856696,2024-12-01
539,CrimsonTitan9547,36,CLS-046,285,online,183502970,2024-11-21
540,IronPhoenix9229,77,CLS-045,230,online,174696891,2023-12-14
541,BraveViper9913,18,CLS-013,356,offline,174239088,2024-07-04
542,WildTitan8339,14,CLS-003,69,offline,168307601,2023-10-03
543,IronTitan3332,55,CLS-002,307,offline,183358684,2023-10-20
544,SwiftFury5796,69,CLS-014,206,offline,171944024,2024-07-02
545,SwiftTitan3359,48,CLS-030,102,online,173620328,2024-01-17
546,MightyHawk940,50,CLS-015,332,offline,183661302,2024-10-13
547,ShadowKnight4725,62,CLS-023,381,offline,177622946,2024-08-08
548,LoneReaper2390,30,CLS-029,275,offline,170526996,2024-01-16
549,IronKnight1006,4,CLS-050,415,online,171353442,2024-06-05
550,DarkWolf306,4,CLS-016,52,online,178384963,2023-11-08
551,FrostHawk3321,3,CLS-026,119,offline,178965213,2022-11-09
552,ShadowViper4388,18,CLS-031,40,offline,172168211,2023-09-23
553,WildKnight5193,17,CLS-026,312,online,175956316,2023-09-13
554,SwiftReaper9065,17,CLS-026,342,offline,181963242,2024-11-11
555,MysticMage382,8,CLS-049,311,offline,178384963,2024-06-26
556,StormBear1281,5,CLS-040,132,offline,177679774,2023-04-24
557,FrostPhoenix6914,38,CLS-031,275,offline,174498147,2024-02-25
558,BraveHawk9932,25,CLS-028,391,online,169959534,2024-12-27
559,MightyTitan1153,10,CLS-044,55,offline,180373329,2023-11-02
560,BraveBlade4354,42,CLS-047,68,offline,172484159,2021-08-16
561,MysticBear8925,18,CLS-045,115,online,183297196,2023-07-07
562,CrimsonRaven3050,8,CLS-045,286,online,184316721,2024-08-25
563,MysticTitan3493,22,CLS-046,28,online,174498147,2021-07-25
564,CrimsonSlayer4829,16,CLS-044,212,offline,172262307,2024-10-07
565,SavageFury8561,9,CLS-046,156,offline,168367170,2023-12-03
566,GhostHunter7964,66,CLS-008,46,offline,181994726,2021-08-14
567,WildHunter3003,7,CLS-036,219,online,168371001,2023-04-29
568,CrimsonDragon2006,31,CLS-026,94,online,181648073,2024-06-22
569,FrostPhoenix5380,14,CLS-029,94,offline,181430862,2023-11-10
570,IronBlade4199,22,CLS-050,231,offline,169484005,2024-09-29
571,CrimsonBear8844,36,CLS-030,247,offline,170601900,2023-06-08
572,GhostViper9965,7,CLS-030,222,offline,178683071,2024-03-17
573,WildKnight5490,58,CLS-012,416,offline,168155628,2024-07-10
574,MightyTitan7125,39,CLS-002,33,online,178881749,2023-07-26
575,ShadowMage4292,9,CLS-001,499,offline,180752058,2024-12-29
576,IronReaper2199,68,CLS-024,398,offline,171656196,2024-12-24
577,LoneMage4386,14,CLS-024,242,online,179097011,2024-06-28
578,SwiftPhoenix8740,14,CLS-019,174,offline,183889732,2024-09-04
579,ShadowHawk4798,44,CLS-039,459,offline,171820115,2024-12-10
580,IronPhoenix3000,69,CLS-042,157,offline,182725249,2023-07-30
581,CrimsonTitan3980,15,CLS-011,8,offline,174239088,2021-05-07
582,BraveFury4270,91,CLS-041,437,offline,173104197,2024-12-25
583,SavageBlade7673,26,CLS-027,369,online,174239088,2024-06-28
584,BraveViper438,13,CLS-044,437,offline,172144708,2024-07-28
585,CrimsonTitan509,78,CLS-002,307,online,176999855,2024-07-25
586,GhostBear5622,48,CLS-031,152,offline,175137141,2024-02-14
587,SavageMage799,45,CLS-005,165,online,182531900,2024-10-13
588,StormViper3022,64,CLS-042,157,online,171764849,2024-07-21
589,MysticReaper1159,25,CLS-042,370,online,179725449,2024-11-26
590,GhostViper949,49,CLS-006,362,offline,177937309,2024-04-08
591,IronViper4037,42,CLS-003,403,offline,168873335,2024-12-25
592,DarkReaper4964,44,CLS-026,91,offline,169763525,2023-04-20
593,CrimsonViper9578,30,CLS-038,162,offline,170744971,2023-05-17
594,CrimsonDragon9387,36,CLS-008,496,online,177937309,2024-12-27
595,LoneRaven4527,52,CLS-003,373,online,179914620,2024-11-09
596,GhostViper2284,63,CLS-013,34,offline,183730540,2022-07-20
597,StormWolf2377,44,CLS-025,247,offline,171675515,2024-07-03
598,FrostReaper9259,45,CLS-040,7,offline,174971469,2024-03-23
599,WildBlade7835,18,CLS-038,103,offline,180387831,2024-07-20
600,MysticSlayer7902,56,CLS-008,1,offline,173361953,2023-12-22
601,FrostPhoenix3808,50,CLS-017,365,offline,178252282,2024-02-18
602,ShadowDragon3352,19,CLS-046,312,online,174352719,2024-02-20
603,StormBear7233,19,CLS-028,107,online,174929757,2023-09-29
604,SilentPhoenix5332,9,CLS-042,222,online,178212613,2024-05-07
605,StormRaven1977,8,CLS-013,349,offline,168438387,2024-09-11
606,GhostSlayer7750,33,CLS-049,460,offline,172586630,2024-11-08
607,BraveHawk4869,49,CLS-009,358,offline,180582831,2024-08-16
608,FrostViper5878,31,CLS-045,150,offline,184174078,2024-05-30
609,BraveHunter43,26,CLS-005,20,offline,171330169,2024-11-14
610,DarkDragon9843,85,CLS-019,428,offline,175185209,2024-12-14
611,LoneTitan133,25,CLS-010,110,offline,180632381,2024-02-28
612,WildFury6342,17,CLS-029,322,offline,174350744,2024-11-20
613,WildKnight919,11,CLS-011,256,online,178557621,2024-04-09
614,MightyDragon1026,2,CLS-004,120,online,171481721,2024-08-11
615,SwiftHawk8249,43,CLS-042,315,online,178945842,2024-05-15
616,DarkHawk911,12,CLS-041,354,offline,180173631,2024-03-24
617,StormReaper4796,63,CLS-046,209,offline,174941029,2023-05-04
618,ShadowFury9864,34,CLS-025,38,offline,170291359,2022-01-14
619,LoneHunter9798,31,CLS-002,338,offline,183595600,2024-01-20
620,FrostViper9643,80,CLS-022,215,offline,169484005,2024-12-01
621,MysticHawk7833,76,CLS-033,445,offline,183730540,2024-09-11
622,ShadowWolf373,90,CLS-038,396,offline,181984974,2024-10-01
623,LoneHunter9329,75,CLS-029,68,offline,168950101,2022-01-15
624,DarkBlade7440,13,CLS-033,448,offline,172963809,2024-12-14
625,SilentReaper4764,15,CLS-041,451,offline,175858458,2024-12-13
626,StormViper201,28,CLS-037,442,offline,178194498,2024-10-30
627,BraveHawk8194,64,CLS-045,30,online,169056549,2022-02-14
628,BraveKnight4980,22,CLS-019,277,offline,168778898,2024-07-11
629,LoneHunter2997,9,CLS-008,70,offline,175086334,2024-03-26
630,BraveMage7528,7,CLS-036,491,offline,175546993,2024-12-13
631,StormWolf9854,47,CLS-028,497,offline,180385034,2024-12-28
632,CrimsonTitan6378,43,CLS-009,212,online,170421599,2022-11-29
633,FrostSlayer7576,70,CLS-033,91,offline,173620328,2022-01-31
634,LoneHawk3934,10,CLS-013,193,offline,168307601,2023-10-24
635,DarkMage5652,89,CLS-034,404,offline,179356256,2024-08-10
636,WildTitan5182,92,CLS-040,207,offline,181249190,2024-08-01
637,StormMage6253,8,CLS-044,268,offline,172285029,2024-03-17
638,SwiftHawk7979,26,CLS-038,81,offline,171950419,2023-04-29
639,BraveSlayer9796,10,CLS-013,109,online,175711762,2024-05-19
640,DarkPhoenix1034,12,CLS-044,57,offline,175856776,2023-04-25
641,ShadowBlade7068,3,CLS-018,43,offline,184051857,2021-07-24
642,WildBlade2830,36,CLS-028,371,online,175185209,2024-03-08
643,CrimsonBear1767,37,CLS-014,59,offline,182838203,2023-11-10
644,LoneHunter994,22,CLS-050,499,online,183297196,2024-12-31
645,FrostMage8662,3,CLS-012,37,offline,181599534,2024-02-18
646,LoneHawk1953,27,CLS-033,150,offline,168891720,2023-12-16
647,GhostSlayer4087,40,CLS-044,117,offline,170319378,2024-03-04
648,SwiftDragon5932,27,CLS-029,355,offline,175550607,2024-08-11
649,BraveHawk3429,79,CLS-049,483,offline,174040547,2024-12-17
650,DarkReaper597,28,CLS-033,152,offline,182269532,2024-11-30
651,MysticReaper6770,23,CLS-016,20,offline,169489749,2023-10-01
652,StormKnight481,20,CLS-045,254,offline,171981686,2024-08-10
653,GhostReaper1948,95,CLS-016,392,offline,169052128,2024-04-28
654,StormPhoenix4124,57,CLS-015,27,offline,167787554,2022-08-01
655,StormBlade8888,26,CLS-039,122,offline,180290986,2022-12-08
656,SilentPhoenix9752,100,CLS-019,247,offline,168859511,2023-05-02
657,IronReaper1151,31,CLS-011,92,offline,184511006,2023-05-22
658,LoneDragon2024,27,CLS-023,150,offline,178129253,2022-07-03
659,SavageFury9829,16,CLS-013,220,offline,183502970,2024-11-04
660,BraveHawk1512,37,CLS-043,455,offline,173757253,2024-11-20
661,LoneHawk5142,45,CLS-046,265,online,169763525,2024-02-04
662,MightyReaper2180,11,CLS-038,285,offline,169056549,2024-09-12
663,SilentSlayer9456,2,CLS-003,94,online,171466446,2022-05-31
664,GhostRaven3233,17,CLS-033,238,offline,178868378,2024-08-23
665,IronViper9121,26,CLS-026,365,online,175086334,2024-11-22
666,WildWolf5640,20,CLS-033,56,offline,173361953,2022-04-05
667,MysticBlade2895,11,CLS-028,400,offline,175686973,2024-10-17
668,SilentPhoenix775,27,CLS-041,98,online,183660975,2023-01-29
669,WildKnight7222,15,CLS-002,39,offline,178637285,2021-11-06
670,FrostWolf4520,9,CLS-018,125,offline,181733189,2022-02-21
671,MysticSlayer8032,22,CLS-048,90,offline,176999855,2024-11-14
672,FrostFury3780,1,CLS-005,191,online,168155628,2023-12-08
673,LoneFury1609,21,CLS-026,177,offline,184318791,2024-08-16
674,MysticBear2360,35,CLS-020,102,offline,176872958,2022-12-18
675,IronBlade336,2,CLS-046,407,offline,178090700,2024-06-24
676,IronWolf8396,7,CLS-018,426,offline,169836758,2024-07-23
677,CrimsonWolf6863,95,CLS-011,414,offline,170428078,2024-11-27
678,BraveDragon5614,19,CLS-004,273,online,167827364,2024-01-12
679,BraveBear5686,14,CLS-026,337,offline,177773813,2024-11-16
680,MightyDragon6849,2,CLS-044,376,offline,177955694,2024-07-02
681,BraveRaven5602,38,CLS-014,350,offline,178223392,2024-08-24
682,SavageSlayer5722,32,CLS-033,184,online,169062753,2022-10-15
683,ShadowPhoenix5891,96,CLS-041,455,offline,179987538,2024-09-16
684,StormHawk4759,81,CLS-005,270,online,180556602,2024-08-22
685,IronRaven6317,12,CLS-035,320,offline,170433072,2023-10-08
686,StormKnight9186,28,CLS-041,329,online,178965213,2024-03-26
687,DarkBear6961,31,CLS-035,334,offline,178359047,2024-04-28
688,GhostDragon8579,7,CLS-011,5,offline,179356256,2021-10-19
689,WildDragon2118,6,CLS-038,10,offline,176324501,2022-10-15
690,SwiftFury5517,5,CLS-036,296,online,182046458,2024-07-25
691,FrostBlade9560,19,CLS-033,465,offline,181648073,2024-12-14
692,DarkViper6824,18,CLS-014,73,offline,171005912,2023-06-01
693,BraveMage5582,44,CLS-043,424,offline,174971469,2024-08-23
694,LoneRaven4951,48,CLS-044,273,offline,176396953,2024-05-14
695,CrimsonDragon5563,72,CLS-029,279,online,179000155,2024-11-09
696,BravePhoenix2065,87,CLS-027,487,offline,178735659,2024-12-20
697,SwiftKnight9035,28,CLS-035,365,offline,173704240,2024-04-03
698,FrostFury6921,19,CLS-015,461,offline,173274743,2024-10-29
699,DarkTitan6510,50,CLS-019,363,offline,184370791,2024-05-26
700,MysticTitan3882,9,CLS-047,87,online,178981666,2023-03-14
701,BraveDragon9940,21,CLS-012,211,offline,176079257,2023-08-08
702,MightyDragon512,31,CLS-041,285,online,169763525,2023-08-01
703,ShadowRaven1237,22,CLS-015,104,online,171910548,2023-07-13
704,SilentViper7558,3,CLS-001,195,offline,179992602,2023-11-27
705,SwiftRaven949,60,CLS-048,180,offline,182725249,2023-11-22
706,LoneKnight5062,42,CLS-012,85,offline,174239088,2022-06-17
707,LoneSlayer59,98,CLS-020,241,offline,168265470,2024-07-27
708,CrimsonFury7698,35,CLS-024,410,offline,172559816,2024-11-03
709,WildPhoenix8603,30,CLS-009,122,offline,184318791,2024-09-03
710,CrimsonBear1926,62,CLS-019,277,offline,179117022,2023-10-15
711,FrostDragon7142,23,CLS-036,356,offline,170305618,2024-12-11
712,MysticReaper2989,2,CLS-029,93,offline,180270963,2021-12-28
713,SwiftWolf3875,9,CLS-035,384,offline,171158994,2024-04-06
714,GhostWolf1506,26,CLS-037,485,offline,182188965,2024-12-05
715,WildSlayer2641,7,CLS-001,39,offline,169887352,2024-08-18
716,SavageFury2399,12,CLS-008,385,online,172740348,2024-11-18
717,SavageTitan7705,19,CLS-044,252,online,173620328,2023-12-22
718,SavageReaper3137,14,CLS-020,390,online,183743362,2024-07-23
719,SilentSlayer9441,17,CLS-036,41,offline,168891720,2021-07-22
720,BraveMage258,12,CLS-010,295,offline,175419199,2024-02-24
